Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
RELTD,Ravindra Energy Limited,Technology,Solar,169.42999267578125,False,81.0,False,True,16.97,16.23,True,393.0,444.0,False,HOLD
FUSION,Fusion Finance Limited,Financial Services,Credit Services,204.60000610351562,False,169.0,False,True,30.22,30.86,True,1699.0,2344.0,False,HOLD
VSSL,Vardhman Special Steels Limited,Basic Materials,Steel,353.3500061035156,True,143.0,True,True,34.14,34.4,True,1807.0,1764.0,True,ADD
DPABHUSHAN,D. P. Abhushan Limited,Consumer Cyclical,Luxury Goods,1365.0999755859375,False,240.0,True,True,-25.86,-19.62,False,4377.0,4065.0,True,HOLD
CRIZAC,CRIZAC,Consumer Defensive,Education & Training Services,180.30999755859375,False,179.0,False,False,-45.97,-49.59,False,282.0,344.0,False,EXIT
DALMIASUG,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,Confectioners,427.3500061035156,False,207.0,False,True,22.0,17.93,True,3525.0,3725.0,False,HOLD
NITINSPIN,Nitin Spinners Limited,Consumer Cyclical,Textile Manufacturing,531.9000244140625,False,212.0,False,True,49.33,55.39,True,3296.0,3300.0,False,HOLD
HLEGLAS,HLE Glascoat Limited,Industrials,Specialty Industrial Machinery,327.70001220703125,False,34.0,False,False,-27.89,-26.42,False,710.0,723.0,False,EXIT
BUILDPRO,Shankara Buildpro Limited,Consumer Cyclical,Home Improvement Retail,1268.4000244140625,False,131.0,True,False,,,False,7145.0,6825.0,True,EXIT
EUROPRATIK,EUROPRATIK,Basic Materials,Building Materials,283.04998779296875,False,57.0,False,True,,,False,211.0,263.0,False,EXIT
DIVGIITTS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,Auto Parts,1301.050048828125,True,63.0,True,True,91.35,97.31,True,418.0,353.0,True,ADD
APCOTEXIND,Apcotex Industries Limited,Basic Materials,Specialty Chemicals,599.5,False,161.0,True,True,43.63,43.86,True,1591.0,1442.0,True,HOLD
ARSSBL,ARSSBL,Financial Services,Financial Conglomerates,504.6499938964844,False,132.0,True,False,,,False,976.0,931.0,True,EXIT
GRAUWEIL,Grauer & Weil (India) Limited,Basic Materials,Specialty Chemicals,66.83999633789062,False,165.0,False,False,,,False,1224.0,1178.0,True,EXIT
KKCL,Kewal Kiran Clothing Limited,Consumer Cyclical,Apparel Manufacturing,521.4000244140625,False,136.0,False,True,-7.63,-1.44,False,972.0,950.0,True,EXIT
UFBL,UFBL,Consumer Cyclical,Restaurants,765.5,False,-35.0,False,True,183.75,189.49,True,1125.0,1074.0,True,HOLD
NPST,NPST,Technology,Software - Application,1635.5,False,44.0,False,True,-31.57,-32.01,False,210.0,194.0,True,EXIT
WINDMACHIN,Windsor Machines Limited,Industrials,Specialty Industrial Machinery,300.1000061035156,False,-5.0,False,True,-13.55,-12.1,False,550.0,567.0,False,EXIT
JASH,Jash Engineering Limited,Industrials,Specialty Industrial Machinery,483.6000061035156,False,77.0,True,True,-12.32,-10.88,False,505.0,494.0,True,HOLD
WONDERLA,Wonderla Holidays Limited,Consumer Cyclical,Leisure,470.8500061035156,False,102.0,False,False,-27.81,-21.57,False,593.0,519.0,True,EXIT
MONARCH,Monarch Networth Capital Limited,Financial Services,Capital Markets,390.6000061035156,False,176.0,False,True,14.53,15.23,True,357.0,368.0,False,HOLD
SHANTIGEAR,Shanthi Gears Limited,Industrials,Specialty Industrial Machinery,394.29998779296875,False,64.0,False,False,-34.19,-32.7,False,499.0,605.0,False,EXIT
BEPL,Bhansali Engineering Polymers Limited,Basic Materials,Chemicals,122.30000305175781,False,199.0,False,True,8.75,9.08,True,1440.0,1398.0,True,HOLD
POKARNA,Pokarna Limited,Industrials,Building Products & Equipment,968.7000122070312,False,-6.53,False,True,-0.28,1.14,False,30.55,190.48,False,EXIT
PANAMAPET,Panama Petrochem Limited,Energy,Oil & Gas Refining & Marketing,482.6000061035156,False,332.0,True,True,31.79,40.41,True,2786.0,1962.0,True,HOLD
ELPROINTL,Elpro International Limited,Unknown,Unknown,174.72999572753906,True,21.0,False,False,,,False,165.0,209.0,False,EXIT
RPSGVENT,RPSG Ventures Limited,Technology,Information Technology Services,904.3499755859375,False,175.0,False,True,-2.3,-2.92,False,279.0,263.0,True,EXIT
