Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Avg Profit (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
HISARMETAL,Hisar Metal Industries Limited,Basic Materials,Steel,878040064,3.18,4.36,3.91,1.0676,0.85,0.54,33.0,False,False,False,2026-01-08
AAKASH,Aakash Exploration Services Limited,Energy,Oil & Gas Equipment & Services,872774976,1.84,1.76,2.23,0.5368,0.28,0.22,30.45,False,False,False,2026-01-08
PIONEEREMB,Pioneer Embroideries Limited,Consumer Cyclical,Textile Manufacturing,868544320,4.49,0.07,0.55,0.5888,3.79,1.55,37.46,False,False,False,2026-01-08
HILTON,Hilton Metal Forging Limited,Industrials,Metal Fabrication,849835264,6.18,2.4,5.99,0.5848,1.74,1.71,62.14,False,False,False,2026-01-08
GATECHDVR,GACM Technologies Limited,Financial Services,Asset Management,842891712,4.12,10.11,11.95,0.0,2.51,1.26,450.01,True,False,False,2026-01-08
BANARBEADS,Banaras Beads Limited,Consumer Cyclical,Footwear & Accessories,840211200,3.09,1.81,3.21,0.2747,0.04,0.59,18.53,False,False,False,2026-01-08
SUNDARAM,Sundaram Multi Pap Limited,Basic Materials,Paper & Paper Products,838763648,5.12,-1.41,-3.95,0.3088,0.83,1.33,59.22,False,False,False,2026-01-08
ACCURACY,Accuracy Shipping Limited,Industrials,Integrated Freight & Logistics,838619200,4.65,3.69,2.28,1.1193,0.6,0.72,36.0,False,False,False,2026-01-08
CEREBRAINT,Cerebra Integrated Technologies Limited,Industrials,Waste Management,838440640,47.26,-7.12,-25.04,0.298,9.65,10.04,67.95,False,False,False,2026-01-08
SECURKLOUD,SecureKloud Technologies Limited,Technology,Software - Application,822903168,13.93,-19.86,0.0,0.0,7.9,50.74,53.13,False,False,False,2026-01-08
DHRUV,Dhruv Consultancy Services Limited,Industrials,Engineering & Construction,822580224,6.95,3.74,6.6,0.2227,1.01,1.93,47.53,False,False,False,2026-01-08
NIBL,NRB Industrial Bearings Limited,Industrials,Tools & Accessories,804788288,18.64,-9.23,0.0,0.0,6.74,16.69,22.99,False,False,False,2026-01-08
ALKALI,Alkali Metals Limited,Basic Materials,Specialty Chemicals,803453632,5.8,-0.39,-6.09,0.0,0.91,3.48,28.18,False,False,False,2026-01-08
NAGREEKEXP,Nagreeka Exports Limited,Consumer Cyclical,Textile Manufacturing,782793664,3.16,2.96,1.73,1.1069,1.09,0.66,25.4,False,False,False,2026-01-08
HGM,Handson Global Management (HGM) Limited,Technology,Information Technology Services,781276608,4.22,5.63,20.7,1.0064,0.5,1.46,33.82,False,False,False,2026-01-08
AHLADA,Ahlada Engineers Limited,Industrials,Building Products & Equipment,778748672,3.71,1.97,1.69,0.2699,0.44,0.52,50.97,False,False,False,2026-01-08
ANMOL,Anmol India Limited,Energy,Thermal Coal,778364864,6.99,2.64,7.13,1.851,0.07,2.57,49.69,False,False,False,2026-01-08
SUVIDHAA,Suvidhaa Infoserve Limited,Technology,Information Technology Services,776389376,16.58,-12.56,-36.73,0.0377,1.58,4.35,39.47,False,False,False,2026-01-08
AGROPHOS,Agro Phos (India) Limited,Basic Materials,Agricultural Inputs,772443776,7.68,11.9,17.26,0.3709,2.47,0.32,55.39,False,False,False,2026-01-08
PRITI,Priti International Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",768617664,4.75,0.74,4.0,0.0,0.26,1.09,34.68,False,True,False,2026-01-08
NOIDATOLL,Noida Toll Bridge Company Limited,Industrials,Infrastructure Operations,753977152,244.24,1.36,-278.86,0.0,3.81,81.79,50.42,False,False,False,2026-01-08
DELTAMAGNT,Delta Manufacturing Limited,Consumer Cyclical,Textile Manufacturing,749951168,12.09,-3.47,-48.5,3.0877,2.41,2.8,25.57,False,False,False,2026-01-08
JETFREIGHT,Jet Freight Logistics Limited,Industrials,Integrated Freight & Logistics,742460544,3.75,4.36,7.34,0.9581,0.87,1.29,45.15,False,False,False,2026-01-08
ROML,Raj Oil Mills Limited,Consumer Defensive,Packaged Foods,735218176,2.7,9.13,0.0,60.0736,1.53,1.27,20.04,False,False,False,2026-01-08
ORIENTLTD,Orient Press Limited,Consumer Cyclical,Packaging & Containers,734800064,2.78,-1.09,-4.32,0.9159,0.76,0.69,24.17,False,False,False,2026-01-08
TPHQ,Teamo Productions HQ Limited,Industrials,Engineering & Construction,734467136,3.38,-0.08,1.19,0.0,0.71,0.7,22.12,False,False,False,2026-01-08
BLBLIMITED,BLB Limited,Financial Services,Capital Markets,725311296,3.86,10.58,11.09,0.0017,8.95,6.47,43.0,True,False,False,2026-01-08
AJOONI,Ajooni Biotech Limited,Consumer Defensive,Packaged Foods,725145536,3.37,3.13,4.55,0.0988,1.54,0.61,50.99,False,False,False,2026-01-08
LCCINFOTEC,LCC Infotech Limited,Consumer Defensive,Education & Training Services,722201536,2.16,-7.36,-208.41,4.8562,0.06,0.42,31.34,False,False,False,2026-01-08
GATECH,GACM Technologies Limited,Financial Services,Asset Management,720938176,4.12,10.11,11.95,0.0,2.51,1.26,77.4,True,False,False,2026-01-08
CTE,Cambridge Technology Enterprises Limited,Technology,Information Technology Services,717480640,48.06,-0.47,-21.3,1.1765,5.21,3.75,35.78,False,False,False,2026-01-08
BANKA,Banka BioLoo Limited,Industrials,Pollution & Treatment Controls,702691264,8.92,-1.92,-12.83,1.0555,1.08,1.03,47.45,False,False,False,2026-01-08
DAMODARIND,Damodar Industries Limited,Consumer Cyclical,Textile Manufacturing,693174976,5.4,2.61,6.75,1.2232,2.32,2.3,26.53,False,False,False,2026-01-08
PRUDMOULI,Prudential Sugar Corporation Ltd.,Consumer Defensive,Confectioners,667616448,5.74,0.0,0.0,0.0,1.49,1.2,0.0,False,False,False,2026-01-08
ATLASCYCLE,Atlas Cycles (Haryana) Limited,Consumer Cyclical,Leisure,665253120,9.51,-1.13,-0.71,0.0235,2.39,0.95,51.31,False,False,False,2026-01-08
SHEKHAWATI,Shekhawati Industries Limited,Consumer Cyclical,Textile Manufacturing,656289856,6.28,7.58,40.13,0.0182,2.81,1.41,31.1,False,False,False,2026-01-08
GAYAHWS,Gayatri Highways Limited,Industrials,Infrastructure Operations,654249728,1128.96,-0.31,0.0,0.0,3.24,482.53,35.45,False,False,False,2026-01-08
BANG,Bang Overseas Limited,Consumer Cyclical,Apparel Manufacturing,652217664,2.17,2.02,6.13,0.353,1.5,1.29,24.56,False,False,False,2026-01-08
AKI,AKI India Limited,Consumer Cyclical,Footwear & Accessories,647240704,1.68,1.52,2.07,0.2603,0.77,0.35,34.85,False,False,False,2026-01-08
PARASPETRO,Paras Petrofils Limited,Consumer Cyclical,Textile Manufacturing,644531200,0.08,-4.01,0.09,0.0,0.27,0.45,44.79,False,False,False,2026-01-08
JAIPURKURT,Nandani Creation Limited,Consumer Cyclical,Apparel Manufacturing,637816384,3.71,3.94,4.04,0.4432,1.14,0.0,82.29,False,False,False,2026-01-08
ARCHIES,Archies Limited,Consumer Cyclical,Specialty Retail,619525184,1.46,-1.92,-0.79,0.3345,0.25,0.48,36.19,False,False,False,2026-01-08
PALREDTEC,Palred Technologies Limited,Technology,Consumer Electronics,602943168,7.76,-4.32,-24.83,1.4012,0.9,2.68,38.6,False,False,False,2026-01-08
ORIENTALTL,Oriental Trimex Limited,Industrials,Building Products & Equipment,600654912,8.57,2.19,14.48,0.0291,0.23,3.61,41.4,False,False,False,2026-01-08
MALUPAPER,Malu Paper Mills Limited,Basic Materials,Paper & Paper Products,600499968,12.13,-5.07,0.0,0.0,5.59,4.21,26.62,False,False,False,2026-01-08
BALKRISHNA,Balkrishna Paper Mills Limited,Consumer Cyclical,Packaging & Containers,591872832,8.19,-1.73,0.0,0.0,1.78,3.51,33.9,False,False,False,2026-01-08
LASA,Lasa Supergenerics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,589383104,14.76,-4.26,-49.19,0.1303,6.25,13.63,37.64,False,False,False,2026-01-08
MANGALAM,Mangalam Drugs & Organics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,584333760,6.72,-1.08,-14.37,0.7954,7.35,5.05,41.38,False,False,False,2026-01-08
TARAPUR,Tarapur Transformers Limited,Industrials,Specialty Industrial Machinery,577395392,16.15,-6.61,0.0,36.0442,0.44,0.88,61.84,False,False,False,2026-01-08
VINNY,Vinny Overseas Limited,Consumer Cyclical,Textile Manufacturing,572253376,5.15,-0.77,6.1,0.1667,0.01,1.62,36.68,False,False,False,2026-01-08
ADROITINFO,Adroit Infotech Limited,Technology,Information Technology Services,570747968,0.69,-1.61,2.12,0.2936,0.77,0.72,50.49,False,False,False,2026-01-08
KARMAENG,Karma Energy Limited,Utilities,Utilities - Renewable,567182272,1.56,-1.66,1.35,0.0418,1.05,0.77,17.09,False,False,False,2026-01-08
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,Consumer Cyclical,Lodging,567050944,4.27,-1.46,-23.64,2.0822,1.51,1.48,161.83,False,False,False,2026-01-08
BLUECOAST,Blue Coast Hotels Limited,Consumer Cyclical,Lodging,561505600,80.0,-13.29,0.0,0.0,0.27,1.6,2.43,False,False,False,2026-01-08
HYBRIDFIN,Hybrid Financial Services Limited,Financial Services,Capital Markets,559513344,3.84,5.67,7.48,0.016,1.09,0.71,35.85,True,False,False,2026-01-08
GOLDENTOBC,Golden Tobacco Limited,Consumer Defensive,Tobacco,559089344,7.63,0.0,0.0,0.0,0.0,0.0,43.03,False,False,False,2026-01-08
ICDSLTD,ICDS Limited,Real Estate,Real Estate Services,553634752,1.4,0.0,0.0,0.0,0.32,1.0,0.0,False,False,False,2026-01-08
NGIL,Nakoda Group of Industries Limited,Consumer Defensive,Packaged Foods,546748416,3.64,-1.51,-7.54,0.4196,0.25,0.87,76.44,False,False,False,2026-01-08
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,543731648,0.56,4.28,14.4,0.0009,0.08,0.93,45.73,False,False,False,2026-01-08
RKDL,Ravi Kumar Distilleries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,539520000,0.13,-0.63,0.29,1.0105,0.04,0.03,35.94,False,False,False,2026-01-08
DANGEE,Dangee Dums Limited,Consumer Cyclical,Restaurants,538912512,0.52,0.73,-3.63,1.2185,0.08,0.27,40.52,False,False,False,2026-01-08
FMNL,Future Market Networks Limited,Real Estate,Real Estate Services,531016896,66.04,4.43,-18.59,1.6046,2.69,12.5,29.21,False,False,False,2026-01-08
LEXUS,Lexus Granito (India) Limited,Industrials,Building Products & Equipment,529400768,5.03,2.58,16.02,3.3294,0.37,0.41,50.56,False,False,False,2026-01-08
AGSTRA,AGS Transact Technologies Limited,Technology,Software - Infrastructure,525509568,80.09,0.0,0.0,1.9996,194.26,14.51,68.98,False,False,False,2026-01-08
MANUGRAPH,Manugraph India Limited,Industrials,Specialty Industrial Machinery,514116864,26.69,0.34,0.08,0.1015,1.08,4.18,34.83,False,False,False,2026-01-08
ANSALAPI,Ansal Properties & Infrastructure Limited,Real Estate,Real Estate - Development,513483552,43.92,0.0,0.0,0.0,165.47,146.82,12.78,False,False,False,2026-01-08
HBSL,HB Stockholdings Limited,Financial Services,Capital Markets,509761632,12.01,-4.65,-15.65,0.1338,4.6,8.68,36.71,True,False,False,2026-01-08
VIJIFIN,Viji Finance Limited,Financial Services,Credit Services,505029088,0.17,0.14,0.23,0.551,0.1,0.37,42.44,True,False,False,2026-01-08
21STCENMGM,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,497384992,12.34,-13.92,-28.15,0.0,7.89,5.61,28.52,True,False,False,2026-01-08
SHIVAMILLS,Shiva Mills Limited,Consumer Cyclical,Textile Manufacturing,495434880,3.81,-1.68,-3.25,0.0694,0.16,0.95,22.14,False,False,False,2026-01-08
CELEBRITY,Celebrity Fashions Limited,Consumer Cyclical,Apparel Manufacturing,493687232,18.26,-5.2,-104.15,5.6515,3.95,4.08,44.57,False,False,False,2026-01-08
AKASH,Akash Infra-Projects Limited,Industrials,Engineering & Construction,488170432,0.89,1.86,1.85,1.0289,1.09,0.87,24.96,False,False,False,2026-01-08
SVPGLOB,SVP Global Textiles Limited,Consumer Cyclical,Textile Manufacturing,487538144,979.54,-12.83,0.0,0.0,50.71,286.49,40.07,False,False,False,2026-01-08
AURIGROW,Auri Grow India Limited,Industrials,Electrical Equipment & Parts,486355200,0.51,2.09,5.13,0.1428,0.0,0.0,0.0,False,False,False,2026-01-08
LFIC,Lakshmi Finance & Industrial Corporation Limited,Financial Services,Asset Management,483029984,3.58,-1.78,-3.46,0.0,1.24,2.8,61.18,True,False,False,2026-01-08
ROLLT,Rollatainers Limited,Real Estate,Real Estate Services,482750880,1.67,-1.32,0.0,0.0,0.59,0.19,51.91,False,False,False,2026-01-08
KHAITANLTD,Khaitan (India) Limited,Industrials,Industrial Distribution,478254272,6.98,5.63,23.37,0.3813,0.34,1.92,31.59,False,False,False,2026-01-08
SEYAIND,Seya Industries Limited,Basic Materials,Specialty Chemicals,476144064,6.31,-1.08,-0.9,0.9432,0.93,2.17,30.9,False,False,False,2026-01-08
TCIFINANCE,TCI Finance Limited,Financial Services,Credit Services,475623200,0.48,18.57,0.0,0.0,0.38,0.29,74.49,True,False,False,2026-01-08
GANGAFORGE,Ganga Forging Limited,Industrials,Metal Fabrication,471807776,0.61,-2.8,-10.44,0.5819,2.94,0.2,63.94,False,False,False,2026-01-08
SAGARDEEP,Sagardeep Alloys Limited,Basic Materials,Copper,471637088,1.92,1.45,7.08,0.3967,0.0,0.0,24.99,False,False,False,2026-01-08
WEWIN,We Win Limited,Technology,Information Technology Services,457244992,1.65,3.72,11.01,0.3005,1.79,0.65,11.23,False,False,False,2026-01-08
SIMBHALS,Simbhaoli Sugars Limited,Consumer Defensive,Confectioners,452849376,12.13,0.0,0.0,0.0,2.62,12.18,39.99,False,False,False,2026-01-08
MADHUCON,Madhucon Projects Limited,Industrials,Engineering & Construction,450149152,475.2,-17.31,0.0,0.0,120.74,192.99,38.09,False,False,False,2026-01-08
CAPTRUST,Capital Trust Limited,Financial Services,Credit Services,449723712,1.11,-14.27,-35.82,1.3427,17.88,2.82,31.68,True,False,False,2026-01-08
SUPERSPIN,Super Spinning Mills Limited,Consumer Cyclical,Textile Manufacturing,449350016,16.41,2.22,-2.81,0.3726,0.26,5.4,51.36,False,False,False,2026-01-08
COUNCODOS,Country Condo's Limited,Real Estate,Real Estate - Development,448989024,0.6,1.26,2.33,0.0005,0.21,0.13,36.55,False,False,False,2026-01-08
AROGRANITE,Aro Granite Industries Limited,Industrials,Building Products & Equipment,448590144,6.42,-0.41,-1.31,0.8085,2.49,0.03,40.47,False,False,False,2026-01-08
MITTAL,Mittal Life Style Limited,Consumer Cyclical,Textile Manufacturing,443900768,2.3,2.55,4.42,0.1404,0.97,0.42,67.24,False,False,False,2026-01-08
FLEXITUFF,Flexituff Ventures International Limited,Consumer Cyclical,Textile Manufacturing,434923136,237.85,-9.6,0.0,0.0,18.03,15.13,33.37,False,True,False,2026-01-08
TNTELE,Tamilnadu Telecommunications Limited,Technology,Communication Equipment,433969504,15.48,-10.27,0.0,0.0,4.3,4.13,28.49,False,False,False,2026-01-08
VCL,Vaxtex Cotfab Limited,Consumer Cyclical,Textile Manufacturing,433655232,0.88,0.0,-3.98,0.6308,0.22,0.61,82.42,False,False,False,2026-01-08
AMBICAAGAR,Ambica Agarbathies Aroma & Industries Limited,Consumer Defensive,Household & Personal Products,433587200,0.49,1.79,0.47,0.7472,0.93,1.15,42.43,False,False,False,2026-01-08
MASKINVEST,Mask Investments Limited,Financial Services,Capital Markets,432000864,0.03,-0.01,-0.02,0.0083,0.0,0.02,21.83,True,False,False,2026-01-08
DNAMEDIA,Diligent Media Corporation Limited,Communication Services,Publishing,431988416,13.62,-0.18,0.0,0.0,0.67,2.8,30.68,False,False,False,2026-01-08
ADL,Archidply Decor Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",420752832,0.06,0.65,0.01,0.371,0.14,0.05,17.2,False,False,False,2026-01-08
GSS,GSS Infotech Limited,Technology,Information Technology Services,416932000,1.37,-0.12,-0.81,0.4107,0.26,1.03,50.56,False,False,False,2026-01-08
MOHITIND,Mohit Industries Limited,Consumer Cyclical,Textile Manufacturing,409365984,2.43,0.06,-0.65,0.4009,0.14,0.47,40.53,False,False,False,2026-01-08
NEXTMEDIA,Next Mediaworks Limited,Communication Services,Broadcasting,404568320,63.6,0.0,0.0,0.0,1.15,27.08,19.42,False,False,False,2026-01-08
FEL,Future Enterprises Limited,Consumer Cyclical,Department Stores,404474656,2877.43,-5.1,-238.27,0.0,0.0,0.0,71.0,False,False,False,2026-01-08
AKG,AKG Exim Limited,Industrials,Industrial Distribution,397524960,0.86,1.81,1.26,0.2064,0.11,0.18,75.88,False,False,False,2026-01-08
AKSHAR,Akshar Spintex Limited,Consumer Cyclical,Textile Manufacturing,393734240,4.45,-5.62,-10.44,0.0575,1.97,1.57,106.41,False,False,False,2026-01-08
PNC,Pritish Nandy Communications Ltd,Communication Services,Entertainment,392345056,0.95,-1.13,-1.46,0.0201,0.91,0.47,30.16,False,False,False,2026-01-08
KEEPLEARN,DSJ Keep Learning Limited,Consumer Defensive,Education & Training Services,392243200,0.33,3.39,5.94,0.0,0.03,0.16,40.26,False,False,False,2026-01-08
KRIDHANINF,Kridhan Infra Limited,Basic Materials,Steel,391438144,72.29,8.03,0.0,0.0,0.26,2.2,41.05,False,False,False,2026-01-08
ASHOKAMET,Ashoka Metcast Limited,Basic Materials,Steel,385688288,5.49,0.86,3.88,0.2593,2.96,1.41,41.74,False,False,False,2026-01-08
VINEETLAB,Vineet Laboratories Limited,Basic Materials,Chemicals,385420992,20.19,-8.12,-74.23,3.0083,0.4,5.7,56.08,False,False,False,2026-01-08
TECILCHEM,Tecil Chemicals and Hydro Power Ltd.,Financial Services,Shell Companies,380433472,0.39,0.0,0.0,0.0,0.11,0.08,0.0,True,False,False,2026-01-08
NKIND,N.K Industries Limited,Consumer Defensive,Household & Personal Products,380126176,3.55,-0.22,0.0,0.0,2.03,1.26,20.76,False,False,False,2026-01-08
PEARLPOLY,Pearl Polymers Limited,Consumer Cyclical,Packaging & Containers,378975648,5.12,-9.28,-15.29,0.0,1.94,3.18,34.9,False,False,False,2026-01-08
ABMINTLLTD,ABM International Limited,Basic Materials,Specialty Chemicals,372368672,1.36,-9.22,-28.39,1.0945,0.41,1.43,5.97,False,True,False,2026-01-08
MADHAV,Madhav Marbles and Granites Limited,Industrials,Building Products & Equipment,367542784,1.48,-1.27,-1.46,0.0878,0.44,0.43,39.45,False,False,False,2026-01-08
NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd.,Financial Services,Asset Management,359863872,18.56,16.15,86.13,3.2987,2.88,4.58,30.72,True,False,False,2026-01-08
SGL,STL Global Limited,Consumer Cyclical,Textile Manufacturing,355729984,0.66,0.46,-0.49,0.563,0.28,0.2,31.72,False,False,False,2026-01-08
SITINET,SITI Networks Limited,Communication Services,Entertainment,352992224,209.46,0.0,0.0,0.0,45.25,54.27,92.73,False,False,False,2026-01-08
CYBERMEDIA,Cyber Media (India) Limited,Communication Services,Publishing,352230560,11.21,3.64,-498.86,0.0,0.93,3.8,50.95,False,False,False,2026-01-08
ARSHIYA,Arshiya Limited,Industrials,Integrated Freight & Logistics,339883936,2818.56,-2.5,0.0,0.0,0.0,0.0,83.16,False,False,False,2026-01-08
TREEHOUSE,Tree House Education & Accessories Limited,Consumer Defensive,Education & Training Services,338965312,17.19,-0.21,-8.07,0.0,0.1,5.43,89.77,False,False,False,2026-01-08
KANANIIND,Kanani Industries Limited,Consumer Cyclical,Luxury Goods,336129536,0.78,0.69,3.23,0.0049,1.36,0.41,58.62,False,False,False,2026-01-08
WILLAMAGOR,Williamson Magor & Co. Limited,Financial Services,Credit Services,330000832,181.39,0.0,0.0,0.0,23.21,7.64,32.68,True,False,False,2026-01-08
INFOMEDIA,Infomedia Press Limited,Financial Services,Shell Companies,323458176,3.73,3.7,0.0,0.0,1.03,0.89,34.82,True,False,False,2026-01-08
MEP,MEP Infrastructure Developers Limited,Industrials,Infrastructure Operations,317361664,855.21,-15.21,0.0,0.0,0.0,0.0,68.37,False,False,False,2026-01-08
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,Industrials,Engineering & Construction,312917344,5.33,-0.24,1.8,0.0,0.25,0.55,44.48,False,False,False,2026-01-08
FLFL,Future Lifestyle Fashions Limited,Consumer Cyclical,Apparel Manufacturing,306697824,2548.9,-13.29,0.0,0.0,0.0,0.0,84.66,False,False,False,2026-01-08
KHANDSE,Khandwala Securities Limited,Financial Services,Capital Markets,300805024,0.8,-3.63,-6.3,0.1003,0.24,1.06,20.41,True,False,False,2026-01-08
SANGINITA,Sanginita Chemicals Limited,Basic Materials,Chemicals,298126848,0.62,1.0,-0.86,0.4745,0.68,0.1,68.66,False,False,False,2026-01-08
TVVISION,TV Vision Limited,Communication Services,Broadcasting,293731424,26.74,-33.79,0.0,0.0,9.99,6.55,38.58,False,False,False,2026-01-08
LAXMICOT,Laxmi Cotspin Limited,Consumer Cyclical,Textile Manufacturing,290481568,0.46,5.05,15.78,0.6587,1.3,3.83,79.55,False,False,False,2026-01-08
LIBAS,Libas Consumer Products Limited,Consumer Cyclical,Apparel Manufacturing,283994560,5.21,1.38,-1.6,0.1681,1.75,1.64,32.92,False,False,False,2026-01-08
ASTRON,Astron Paper & Board Mill Limited,Basic Materials,Paper & Paper Products,280704992,56.71,-6.64,-46.51,0.9428,4.75,14.85,32.18,False,False,False,2026-01-08
TGBHOTELS,TGB Banquets and Hotels Limited,Consumer Cyclical,Lodging,277342208,1.94,1.04,2.63,0.2427,0.21,0.59,57.93,False,False,False,2026-01-08
DIL,Debock Industries Limited,Industrials,Farm & Heavy Construction Machinery,273396672,8.07,0.0,2.77,0.0,0.0,0.0,78.27,False,False,False,2026-01-08
SANWARIA,Sanwaria Consumer Limited,Consumer Defensive,Farm Products,273249248,4.31,-0.87,0.0,0.0,0.95,0.99,83.77,False,False,False,2026-01-08
